deviceSerial,branchCode,imei,deviceCategory,deviceModel,provider,firmwareVersion,notes
CLHQ-DEV-0166,CL-HQ,990000001000166,GPS,Certification GPS-500,OpsTrax Certification Lab,1.0.5,CERT-LARGE-20260825 CL-HQ inventory 0166
CLHQ-DEV-0167,CL-HQ,990000001000167,GPS,Certification GPS-500,OpsTrax Certification Lab,1.1.6,CERT-LARGE-20260825 CL-HQ inventory 0167
CLHQ-DEV-0168,CL-HQ,990000001000168,GPS,Certification GPS-500,OpsTrax Certification Lab,1.2.7,CERT-LARGE-20260825 CL-HQ inventory 0168
CLHQ-DEV-0169,CL-HQ,990000001000169,GPS,Certification GPS-500,OpsTrax Certification Lab,1.3.8,CERT-LARGE-20260825 CL-HQ inventory 0169
CLHQ-DEV-0170,CL-HQ,990000001000170,GPS,Certification GPS-500,OpsTrax Certification Lab,1.4.9,CERT-LARGE-20260825 CL-HQ inventory 0170
CLHQ-DEV-0171,CL-HQ,990000001000171,GPS,Certification GPS-500,OpsTrax Certification Lab,1.0.0,CERT-LARGE-20260825 CL-HQ inventory 0171
CLHQ-DEV-0172,CL-HQ,990000001000172,GPS,Certification GPS-500,OpsTrax Certification Lab,1.1.1,CERT-LARGE-20260825 CL-HQ inventory 0172
CLHQ-DEV-0173,CL-HQ,990000001000173,GPS,Certification GPS-500,OpsTrax Certification Lab,1.2.2,CERT-LARGE-20260825 CL-HQ inventory 0173
CLHQ-DEV-0174,CL-HQ,990000001000174,GPS,Certification GPS-500,OpsTrax Certification Lab,1.3.3,CERT-LARGE-20260825 CL-HQ inventory 0174
CLHQ-DEV-0175,CL-HQ,990000001000175,GPS,Certification GPS-500,OpsTrax Certification Lab,1.4.4,CERT-LARGE-20260825 CL-HQ inventory 0175
CLHQ-DEV-0176,CL-HQ,990000001000176,GPS,Certification GPS-500,OpsTrax Certification Lab,1.0.5,CERT-LARGE-20260825 CL-HQ inventory 0176
CLHQ-DEV-0177,CL-HQ,990000001000177,GPS,Certification GPS-500,OpsTrax Certification Lab,1.1.6,CERT-LARGE-20260825 CL-HQ inventory 0177
CLHQ-DEV-0178,CL-HQ,990000001000178,GPS,Certification GPS-500,OpsTrax Certification Lab,1.2.7,CERT-LARGE-20260825 CL-HQ inventory 0178
CLHQ-DEV-0179,CL-HQ,990000001000179,GPS,Certification GPS-500,OpsTrax Certification Lab,1.3.8,CERT-LARGE-20260825 CL-HQ inventory 0179
CLHQ-DEV-0180,CL-HQ,990000001000180,GPS,Certification GPS-500,OpsTrax Certification Lab,1.4.9,CERT-LARGE-20260825 CL-HQ inventory 0180
CLHQ-DEV-0181,CL-HQ,990000001000181,GPS,Certification GPS-500,OpsTrax Certification Lab,1.0.0,CERT-LARGE-20260825 CL-HQ inventory 0181
CLHQ-DEV-0182,CL-HQ,990000001000182,GPS,Certification GPS-500,OpsTrax Certification Lab,1.1.1,CERT-LARGE-20260825 CL-HQ inventory 0182
CLHQ-DEV-0183,CL-HQ,990000001000183,GPS,Certification GPS-500,OpsTrax Certification Lab,1.2.2,CERT-LARGE-20260825 CL-HQ inventory 0183
CLHQ-DEV-0184,CL-HQ,990000001000184,GPS,Certification GPS-500,OpsTrax Certification Lab,1.3.3,CERT-LARGE-20260825 CL-HQ inventory 0184
CLHQ-DEV-0185,CL-HQ,990000001000185,GPS,Certification GPS-500,OpsTrax Certification Lab,1.4.4,CERT-LARGE-20260825 CL-HQ inventory 0185
CLHQ-DEV-0186,CL-HQ,990000001000186,GPS,Certification GPS-500,OpsTrax Certification Lab,1.0.5,CERT-LARGE-20260825 CL-HQ inventory 0186
CLHQ-DEV-0187,CL-HQ,990000001000187,GPS,Certification GPS-500,OpsTrax Certification Lab,1.1.6,CERT-LARGE-20260825 CL-HQ inventory 0187
CLHQ-DEV-0188,CL-HQ,990000001000188,GPS,Certification GPS-500,OpsTrax Certification Lab,1.2.7,CERT-LARGE-20260825 CL-HQ inventory 0188
CLHQ-DEV-0189,CL-HQ,990000001000189,GPS,Certification GPS-500,OpsTrax Certification Lab,1.3.8,CERT-LARGE-20260825 CL-HQ inventory 0189
CLHQ-DEV-0190,CL-HQ,990000001000190,GPS,Certification GPS-500,OpsTrax Certification Lab,1.4.9,CERT-LARGE-20260825 CL-HQ inventory 0190
CLHQ-DEV-0191,CL-HQ,990000001000191,GPS,Certification GPS-500,OpsTrax Certification Lab,1.0.0,CERT-LARGE-20260825 CL-HQ inventory 0191
CLHQ-DEV-0192,CL-HQ,990000001000192,GPS,Certification GPS-500,OpsTrax Certification Lab,1.1.1,CERT-LARGE-20260825 CL-HQ inventory 0192
CLHQ-DEV-0193,CL-HQ,990000001000193,GPS,Certification GPS-500,OpsTrax Certification Lab,1.2.2,CERT-LARGE-20260825 CL-HQ inventory 0193
CLHQ-DEV-0194,CL-HQ,990000001000194,GPS,Certification GPS-500,OpsTrax Certification Lab,1.3.3,CERT-LARGE-20260825 CL-HQ inventory 0194
CLHQ-DEV-0195,CL-HQ,990000001000195,GPS,Certification GPS-500,OpsTrax Certification Lab,1.4.4,CERT-LARGE-20260825 CL-HQ inventory 0195
CLHQ-DEV-0196,CL-HQ,990000001000196,GPS,Certification GPS-500,OpsTrax Certification Lab,1.0.5,CERT-LARGE-20260825 CL-HQ inventory 0196
CLHQ-DEV-0197,CL-HQ,990000001000197,GPS,Certification GPS-500,OpsTrax Certification Lab,1.1.6,CERT-LARGE-20260825 CL-HQ inventory 0197
CLHQ-DEV-0198,CL-HQ,990000001000198,GPS,Certification GPS-500,OpsTrax Certification Lab,1.2.7,CERT-LARGE-20260825 CL-HQ inventory 0198
CLHQ-DEV-0199,CL-HQ,990000001000199,GPS,Certification GPS-500,OpsTrax Certification Lab,1.3.8,CERT-LARGE-20260825 CL-HQ inventory 0199
CLHQ-DEV-0200,CL-HQ,990000001000200,GPS,Certification GPS-500,OpsTrax Certification Lab,1.4.9,CERT-LARGE-20260825 CL-HQ inventory 0200
CLHQ-DEV-0201,CL-HQ,990000001000201,ELD,Certification ELD-200,OpsTrax Certification Lab,1.0.0,CERT-LARGE-20260825 CL-HQ inventory 0201
CLHQ-DEV-0202,CL-HQ,990000001000202,ELD,Certification ELD-200,OpsTrax Certification Lab,1.1.1,CERT-LARGE-20260825 CL-HQ inventory 0202
CLHQ-DEV-0203,CL-HQ,990000001000203,ELD,Certification ELD-200,OpsTrax Certification Lab,1.2.2,CERT-LARGE-20260825 CL-HQ inventory 0203
CLHQ-DEV-0204,CL-HQ,990000001000204,ELD,Certification ELD-200,OpsTrax Certification Lab,1.3.3,CERT-LARGE-20260825 CL-HQ inventory 0204
CLHQ-DEV-0205,CL-HQ,990000001000205,ELD,Certification ELD-200,OpsTrax Certification Lab,1.4.4,CERT-LARGE-20260825 CL-HQ inventory 0205
CLHQ-DEV-0206,CL-HQ,990000001000206,ELD,Certification ELD-200,OpsTrax Certification Lab,1.0.5,CERT-LARGE-20260825 CL-HQ inventory 0206
CLHQ-DEV-0207,CL-HQ,990000001000207,ELD,Certification ELD-200,OpsTrax Certification Lab,1.1.6,CERT-LARGE-20260825 CL-HQ inventory 0207
CLHQ-DEV-0208,CL-HQ,990000001000208,ELD,Certification ELD-200,OpsTrax Certification Lab,1.2.7,CERT-LARGE-20260825 CL-HQ inventory 0208
CLHQ-DEV-0209,CL-HQ,990000001000209,ELD,Certification ELD-200,OpsTrax Certification Lab,1.3.8,CERT-LARGE-20260825 CL-HQ inventory 0209
CLHQ-DEV-0210,CL-HQ,990000001000210,ELD,Certification ELD-200,OpsTrax Certification Lab,1.4.9,CERT-LARGE-20260825 CL-HQ inventory 0210
CLHQ-DEV-0211,CL-HQ,990000001000211,ELD,Certification ELD-200,OpsTrax Certification Lab,1.0.0,CERT-LARGE-20260825 CL-HQ inventory 0211
CLHQ-DEV-0212,CL-HQ,990000001000212,ELD,Certification ELD-200,OpsTrax Certification Lab,1.1.1,CERT-LARGE-20260825 CL-HQ inventory 0212
CLHQ-DEV-0213,CL-HQ,990000001000213,ELD,Certification ELD-200,OpsTrax Certification Lab,1.2.2,CERT-LARGE-20260825 CL-HQ inventory 0213
CLHQ-DEV-0214,CL-HQ,990000001000214,ELD,Certification ELD-200,OpsTrax Certification Lab,1.3.3,CERT-LARGE-20260825 CL-HQ inventory 0214
CLHQ-DEV-0215,CL-HQ,990000001000215,ELD,Certification ELD-200,OpsTrax Certification Lab,1.4.4,CERT-LARGE-20260825 CL-HQ inventory 0215
CLHQ-DEV-0216,CL-HQ,990000001000216,ELD,Certification ELD-200,OpsTrax Certification Lab,1.0.5,CERT-LARGE-20260825 CL-HQ inventory 0216
CLHQ-DEV-0217,CL-HQ,990000001000217,ELD,Certification ELD-200,OpsTrax Certification Lab,1.1.6,CERT-LARGE-20260825 CL-HQ inventory 0217
CLHQ-DEV-0218,CL-HQ,990000001000218,ELD,Certification ELD-200,OpsTrax Certification Lab,1.2.7,CERT-LARGE-20260825 CL-HQ inventory 0218
CLHQ-DEV-0219,CL-HQ,990000001000219,ELD,Certification ELD-200,OpsTrax Certification Lab,1.3.8,CERT-LARGE-20260825 CL-HQ inventory 0219
CLHQ-DEV-0220,CL-HQ,990000001000220,ELD,Certification ELD-200,OpsTrax Certification Lab,1.4.9,CERT-LARGE-20260825 CL-HQ inventory 0220
