deviceSerial,branchCode,imei,deviceCategory,deviceModel,provider,firmwareVersion,notes
SEDEPOT-DEV-0155,SE-DEPOT,990000001000595,GPS,Certification GPS-500,OpsTrax Certification Lab,1.4.4,CERT-LARGE-20260825 SE-DEPOT inventory 0155
SEDEPOT-DEV-0156,SE-DEPOT,990000001000596,GPS,Certification GPS-500,OpsTrax Certification Lab,1.0.5,CERT-LARGE-20260825 SE-DEPOT inventory 0156
SEDEPOT-DEV-0157,SE-DEPOT,990000001000597,GPS,Certification GPS-500,OpsTrax Certification Lab,1.1.6,CERT-LARGE-20260825 SE-DEPOT inventory 0157
SEDEPOT-DEV-0158,SE-DEPOT,990000001000598,GPS,Certification GPS-500,OpsTrax Certification Lab,1.2.7,CERT-LARGE-20260825 SE-DEPOT inventory 0158
SEDEPOT-DEV-0159,SE-DEPOT,990000001000599,GPS,Certification GPS-500,OpsTrax Certification Lab,1.3.8,CERT-LARGE-20260825 SE-DEPOT inventory 0159
SEDEPOT-DEV-0160,SE-DEPOT,990000001000600,GPS,Certification GPS-500,OpsTrax Certification Lab,1.4.9,CERT-LARGE-20260825 SE-DEPOT inventory 0160
SEDEPOT-DEV-0161,SE-DEPOT,990000001000601,GPS,Certification GPS-500,OpsTrax Certification Lab,1.0.0,CERT-LARGE-20260825 SE-DEPOT inventory 0161
SEDEPOT-DEV-0162,SE-DEPOT,990000001000602,GPS,Certification GPS-500,OpsTrax Certification Lab,1.1.1,CERT-LARGE-20260825 SE-DEPOT inventory 0162
SEDEPOT-DEV-0163,SE-DEPOT,990000001000603,GPS,Certification GPS-500,OpsTrax Certification Lab,1.2.2,CERT-LARGE-20260825 SE-DEPOT inventory 0163
SEDEPOT-DEV-0164,SE-DEPOT,990000001000604,GPS,Certification GPS-500,OpsTrax Certification Lab,1.3.3,CERT-LARGE-20260825 SE-DEPOT inventory 0164
SEDEPOT-DEV-0165,SE-DEPOT,990000001000605,GPS,Certification GPS-500,OpsTrax Certification Lab,1.4.4,CERT-LARGE-20260825 SE-DEPOT inventory 0165
SEDEPOT-DEV-0166,SE-DEPOT,990000001000606,GPS,Certification GPS-500,OpsTrax Certification Lab,1.0.5,CERT-LARGE-20260825 SE-DEPOT inventory 0166
SEDEPOT-DEV-0167,SE-DEPOT,990000001000607,GPS,Certification GPS-500,OpsTrax Certification Lab,1.1.6,CERT-LARGE-20260825 SE-DEPOT inventory 0167
SEDEPOT-DEV-0168,SE-DEPOT,990000001000608,GPS,Certification GPS-500,OpsTrax Certification Lab,1.2.7,CERT-LARGE-20260825 SE-DEPOT inventory 0168
SEDEPOT-DEV-0169,SE-DEPOT,990000001000609,GPS,Certification GPS-500,OpsTrax Certification Lab,1.3.8,CERT-LARGE-20260825 SE-DEPOT inventory 0169
SEDEPOT-DEV-0170,SE-DEPOT,990000001000610,GPS,Certification GPS-500,OpsTrax Certification Lab,1.4.9,CERT-LARGE-20260825 SE-DEPOT inventory 0170
SEDEPOT-DEV-0171,SE-DEPOT,990000001000611,GPS,Certification GPS-500,OpsTrax Certification Lab,1.0.0,CERT-LARGE-20260825 SE-DEPOT inventory 0171
SEDEPOT-DEV-0172,SE-DEPOT,990000001000612,GPS,Certification GPS-500,OpsTrax Certification Lab,1.1.1,CERT-LARGE-20260825 SE-DEPOT inventory 0172
SEDEPOT-DEV-0173,SE-DEPOT,990000001000613,GPS,Certification GPS-500,OpsTrax Certification Lab,1.2.2,CERT-LARGE-20260825 SE-DEPOT inventory 0173
SEDEPOT-DEV-0174,SE-DEPOT,990000001000614,GPS,Certification GPS-500,OpsTrax Certification Lab,1.3.3,CERT-LARGE-20260825 SE-DEPOT inventory 0174
SEDEPOT-DEV-0175,SE-DEPOT,990000001000615,GPS,Certification GPS-500,OpsTrax Certification Lab,1.4.4,CERT-LARGE-20260825 SE-DEPOT inventory 0175
SEDEPOT-DEV-0176,SE-DEPOT,990000001000616,GPS,Certification GPS-500,OpsTrax Certification Lab,1.0.5,CERT-LARGE-20260825 SE-DEPOT inventory 0176
SEDEPOT-DEV-0177,SE-DEPOT,990000001000617,GPS,Certification GPS-500,OpsTrax Certification Lab,1.1.6,CERT-LARGE-20260825 SE-DEPOT inventory 0177
SEDEPOT-DEV-0178,SE-DEPOT,990000001000618,GPS,Certification GPS-500,OpsTrax Certification Lab,1.2.7,CERT-LARGE-20260825 SE-DEPOT inventory 0178
SEDEPOT-DEV-0179,SE-DEPOT,990000001000619,GPS,Certification GPS-500,OpsTrax Certification Lab,1.3.8,CERT-LARGE-20260825 SE-DEPOT inventory 0179
SEDEPOT-DEV-0180,SE-DEPOT,990000001000620,GPS,Certification GPS-500,OpsTrax Certification Lab,1.4.9,CERT-LARGE-20260825 SE-DEPOT inventory 0180
SEDEPOT-DEV-0181,SE-DEPOT,990000001000621,GPS,Certification GPS-500,OpsTrax Certification Lab,1.0.0,CERT-LARGE-20260825 SE-DEPOT inventory 0181
SEDEPOT-DEV-0182,SE-DEPOT,990000001000622,GPS,Certification GPS-500,OpsTrax Certification Lab,1.1.1,CERT-LARGE-20260825 SE-DEPOT inventory 0182
SEDEPOT-DEV-0183,SE-DEPOT,990000001000623,GPS,Certification GPS-500,OpsTrax Certification Lab,1.2.2,CERT-LARGE-20260825 SE-DEPOT inventory 0183
SEDEPOT-DEV-0184,SE-DEPOT,990000001000624,GPS,Certification GPS-500,OpsTrax Certification Lab,1.3.3,CERT-LARGE-20260825 SE-DEPOT inventory 0184
SEDEPOT-DEV-0185,SE-DEPOT,990000001000625,GPS,Certification GPS-500,OpsTrax Certification Lab,1.4.4,CERT-LARGE-20260825 SE-DEPOT inventory 0185
SEDEPOT-DEV-0186,SE-DEPOT,990000001000626,GPS,Certification GPS-500,OpsTrax Certification Lab,1.0.5,CERT-LARGE-20260825 SE-DEPOT inventory 0186
SEDEPOT-DEV-0187,SE-DEPOT,990000001000627,GPS,Certification GPS-500,OpsTrax Certification Lab,1.1.6,CERT-LARGE-20260825 SE-DEPOT inventory 0187
SEDEPOT-DEV-0188,SE-DEPOT,990000001000628,GPS,Certification GPS-500,OpsTrax Certification Lab,1.2.7,CERT-LARGE-20260825 SE-DEPOT inventory 0188
SEDEPOT-DEV-0189,SE-DEPOT,990000001000629,GPS,Certification GPS-500,OpsTrax Certification Lab,1.3.8,CERT-LARGE-20260825 SE-DEPOT inventory 0189
SEDEPOT-DEV-0190,SE-DEPOT,990000001000630,GPS,Certification GPS-500,OpsTrax Certification Lab,1.4.9,CERT-LARGE-20260825 SE-DEPOT inventory 0190
SEDEPOT-DEV-0191,SE-DEPOT,990000001000631,GPS,Certification GPS-500,OpsTrax Certification Lab,1.0.0,CERT-LARGE-20260825 SE-DEPOT inventory 0191
SEDEPOT-DEV-0192,SE-DEPOT,990000001000632,GPS,Certification GPS-500,OpsTrax Certification Lab,1.1.1,CERT-LARGE-20260825 SE-DEPOT inventory 0192
SEDEPOT-DEV-0193,SE-DEPOT,990000001000633,GPS,Certification GPS-500,OpsTrax Certification Lab,1.2.2,CERT-LARGE-20260825 SE-DEPOT inventory 0193
SEDEPOT-DEV-0194,SE-DEPOT,990000001000634,GPS,Certification GPS-500,OpsTrax Certification Lab,1.3.3,CERT-LARGE-20260825 SE-DEPOT inventory 0194
SEDEPOT-DEV-0195,SE-DEPOT,990000001000635,GPS,Certification GPS-500,OpsTrax Certification Lab,1.4.4,CERT-LARGE-20260825 SE-DEPOT inventory 0195
SEDEPOT-DEV-0196,SE-DEPOT,990000001000636,GPS,Certification GPS-500,OpsTrax Certification Lab,1.0.5,CERT-LARGE-20260825 SE-DEPOT inventory 0196
SEDEPOT-DEV-0197,SE-DEPOT,990000001000637,GPS,Certification GPS-500,OpsTrax Certification Lab,1.1.6,CERT-LARGE-20260825 SE-DEPOT inventory 0197
SEDEPOT-DEV-0198,SE-DEPOT,990000001000638,GPS,Certification GPS-500,OpsTrax Certification Lab,1.2.7,CERT-LARGE-20260825 SE-DEPOT inventory 0198
SEDEPOT-DEV-0199,SE-DEPOT,990000001000639,GPS,Certification GPS-500,OpsTrax Certification Lab,1.3.8,CERT-LARGE-20260825 SE-DEPOT inventory 0199
SEDEPOT-DEV-0200,SE-DEPOT,990000001000640,GPS,Certification GPS-500,OpsTrax Certification Lab,1.4.9,CERT-LARGE-20260825 SE-DEPOT inventory 0200
SEDEPOT-DEV-0201,SE-DEPOT,990000001000641,ELD,Certification ELD-200,OpsTrax Certification Lab,1.0.0,CERT-LARGE-20260825 SE-DEPOT inventory 0201
SEDEPOT-DEV-0202,SE-DEPOT,990000001000642,ELD,Certification ELD-200,OpsTrax Certification Lab,1.1.1,CERT-LARGE-20260825 SE-DEPOT inventory 0202
SEDEPOT-DEV-0203,SE-DEPOT,990000001000643,ELD,Certification ELD-200,OpsTrax Certification Lab,1.2.2,CERT-LARGE-20260825 SE-DEPOT inventory 0203
SEDEPOT-DEV-0204,SE-DEPOT,990000001000644,ELD,Certification ELD-200,OpsTrax Certification Lab,1.3.3,CERT-LARGE-20260825 SE-DEPOT inventory 0204
SEDEPOT-DEV-0205,SE-DEPOT,990000001000645,ELD,Certification ELD-200,OpsTrax Certification Lab,1.4.4,CERT-LARGE-20260825 SE-DEPOT inventory 0205
SEDEPOT-DEV-0206,SE-DEPOT,990000001000646,ELD,Certification ELD-200,OpsTrax Certification Lab,1.0.5,CERT-LARGE-20260825 SE-DEPOT inventory 0206
SEDEPOT-DEV-0207,SE-DEPOT,990000001000647,ELD,Certification ELD-200,OpsTrax Certification Lab,1.1.6,CERT-LARGE-20260825 SE-DEPOT inventory 0207
SEDEPOT-DEV-0208,SE-DEPOT,990000001000648,ELD,Certification ELD-200,OpsTrax Certification Lab,1.2.7,CERT-LARGE-20260825 SE-DEPOT inventory 0208
SEDEPOT-DEV-0209,SE-DEPOT,990000001000649,ELD,Certification ELD-200,OpsTrax Certification Lab,1.3.8,CERT-LARGE-20260825 SE-DEPOT inventory 0209
SEDEPOT-DEV-0210,SE-DEPOT,990000001000650,ELD,Certification ELD-200,OpsTrax Certification Lab,1.4.9,CERT-LARGE-20260825 SE-DEPOT inventory 0210
SEDEPOT-DEV-0211,SE-DEPOT,990000001000651,ELD,Certification ELD-200,OpsTrax Certification Lab,1.0.0,CERT-LARGE-20260825 SE-DEPOT inventory 0211
SEDEPOT-DEV-0212,SE-DEPOT,990000001000652,ELD,Certification ELD-200,OpsTrax Certification Lab,1.1.1,CERT-LARGE-20260825 SE-DEPOT inventory 0212
SEDEPOT-DEV-0213,SE-DEPOT,990000001000653,ELD,Certification ELD-200,OpsTrax Certification Lab,1.2.2,CERT-LARGE-20260825 SE-DEPOT inventory 0213
SEDEPOT-DEV-0214,SE-DEPOT,990000001000654,ELD,Certification ELD-200,OpsTrax Certification Lab,1.3.3,CERT-LARGE-20260825 SE-DEPOT inventory 0214
SEDEPOT-DEV-0215,SE-DEPOT,990000001000655,ELD,Certification ELD-200,OpsTrax Certification Lab,1.4.4,CERT-LARGE-20260825 SE-DEPOT inventory 0215
SEDEPOT-DEV-0216,SE-DEPOT,990000001000656,ELD,Certification ELD-200,OpsTrax Certification Lab,1.0.5,CERT-LARGE-20260825 SE-DEPOT inventory 0216
SEDEPOT-DEV-0217,SE-DEPOT,990000001000657,ELD,Certification ELD-200,OpsTrax Certification Lab,1.1.6,CERT-LARGE-20260825 SE-DEPOT inventory 0217
SEDEPOT-DEV-0218,SE-DEPOT,990000001000658,ELD,Certification ELD-200,OpsTrax Certification Lab,1.2.7,CERT-LARGE-20260825 SE-DEPOT inventory 0218
SEDEPOT-DEV-0219,SE-DEPOT,990000001000659,ELD,Certification ELD-200,OpsTrax Certification Lab,1.3.8,CERT-LARGE-20260825 SE-DEPOT inventory 0219
SEDEPOT-DEV-0220,SE-DEPOT,990000001000660,ELD,Certification ELD-200,OpsTrax Certification Lab,1.4.9,CERT-LARGE-20260825 SE-DEPOT inventory 0220
