vehicleCode,branchCode,type,make,model,year,vehicleClass,odometerMiles,vin,vinExceptionType,alternateIdentifier,plateNumber,plateJurisdiction,status
SEDEPOT-V-0151,SE-DEPOT,Tractor,Freightliner,Cascadia,2017,Class 8,627769,,legacy-fleet-identifier,CERT-SEDEPOT-VEH-0151,GA-0151,GA,Available
SEDEPOT-V-0152,SE-DEPOT,Truck,Ford,F-650,2018,Class 6,635688,,legacy-fleet-identifier,CERT-SEDEPOT-VEH-0152,GA-0152,GA,Available
SEDEPOT-V-0153,SE-DEPOT,Van,Ford,Transit,2019,Class 2b,643607,,legacy-fleet-identifier,CERT-SEDEPOT-VEH-0153,GA-0153,GA,Available
SEDEPOT-V-0154,SE-DEPOT,Truck,Isuzu,NPR-HD,2020,Class 5,651526,,legacy-fleet-identifier,CERT-SEDEPOT-VEH-0154,GA-0154,GA,Available
SEDEPOT-V-0155,SE-DEPOT,Tractor,Volvo,VNL 760,2021,Class 8,49445,,legacy-fleet-identifier,CERT-SEDEPOT-VEH-0155,GA-0155,GA,Available
SEDEPOT-V-0156,SE-DEPOT,Tractor,Freightliner,Cascadia,2022,Class 8,57364,,legacy-fleet-identifier,CERT-SEDEPOT-VEH-0156,GA-0156,GA,Available
SEDEPOT-V-0157,SE-DEPOT,Truck,Ford,F-650,2023,Class 6,65283,,legacy-fleet-identifier,CERT-SEDEPOT-VEH-0157,GA-0157,GA,Available
SEDEPOT-V-0158,SE-DEPOT,Van,Ford,Transit,2024,Class 2b,73202,,legacy-fleet-identifier,CERT-SEDEPOT-VEH-0158,GA-0158,GA,Available
SEDEPOT-V-0159,SE-DEPOT,Truck,Isuzu,NPR-HD,2025,Class 5,81121,,legacy-fleet-identifier,CERT-SEDEPOT-VEH-0159,GA-0159,GA,Available
SEDEPOT-V-0160,SE-DEPOT,Tractor,Volvo,VNL 760,2026,Class 8,89040,,legacy-fleet-identifier,CERT-SEDEPOT-VEH-0160,GA-0160,GA,Maintenance
SEDEPOT-V-0161,SE-DEPOT,Tractor,Freightliner,Cascadia,2017,Class 8,96959,,legacy-fleet-identifier,CERT-SEDEPOT-VEH-0161,GA-0161,GA,Available
SEDEPOT-V-0162,SE-DEPOT,Truck,Ford,F-650,2018,Class 6,104878,,legacy-fleet-identifier,CERT-SEDEPOT-VEH-0162,GA-0162,GA,Available
SEDEPOT-V-0163,SE-DEPOT,Van,Ford,Transit,2019,Class 2b,112797,,legacy-fleet-identifier,CERT-SEDEPOT-VEH-0163,GA-0163,GA,Available
SEDEPOT-V-0164,SE-DEPOT,Truck,Isuzu,NPR-HD,2020,Class 5,120716,,legacy-fleet-identifier,CERT-SEDEPOT-VEH-0164,GA-0164,GA,Available
SEDEPOT-V-0165,SE-DEPOT,Tractor,Volvo,VNL 760,2021,Class 8,128635,,legacy-fleet-identifier,CERT-SEDEPOT-VEH-0165,GA-0165,GA,Available
SEDEPOT-V-0166,SE-DEPOT,Tractor,Freightliner,Cascadia,2022,Class 8,136554,,legacy-fleet-identifier,CERT-SEDEPOT-VEH-0166,GA-0166,GA,Available
SEDEPOT-V-0167,SE-DEPOT,Truck,Ford,F-650,2023,Class 6,144473,,legacy-fleet-identifier,CERT-SEDEPOT-VEH-0167,GA-0167,GA,Available
SEDEPOT-V-0168,SE-DEPOT,Van,Ford,Transit,2024,Class 2b,152392,,legacy-fleet-identifier,CERT-SEDEPOT-VEH-0168,GA-0168,GA,Available
SEDEPOT-V-0169,SE-DEPOT,Truck,Isuzu,NPR-HD,2025,Class 5,160311,,legacy-fleet-identifier,CERT-SEDEPOT-VEH-0169,GA-0169,GA,Available
SEDEPOT-V-0170,SE-DEPOT,Tractor,Volvo,VNL 760,2026,Class 8,168230,,legacy-fleet-identifier,CERT-SEDEPOT-VEH-0170,GA-0170,GA,Available
SEDEPOT-V-0171,SE-DEPOT,Tractor,Freightliner,Cascadia,2017,Class 8,176149,,legacy-fleet-identifier,CERT-SEDEPOT-VEH-0171,GA-0171,GA,Available
SEDEPOT-V-0172,SE-DEPOT,Truck,Ford,F-650,2018,Class 6,184068,,legacy-fleet-identifier,CERT-SEDEPOT-VEH-0172,GA-0172,GA,Available
SEDEPOT-V-0173,SE-DEPOT,Van,Ford,Transit,2019,Class 2b,191987,,legacy-fleet-identifier,CERT-SEDEPOT-VEH-0173,GA-0173,GA,Available
SEDEPOT-V-0174,SE-DEPOT,Truck,Isuzu,NPR-HD,2020,Class 5,199906,,legacy-fleet-identifier,CERT-SEDEPOT-VEH-0174,GA-0174,GA,Available
SEDEPOT-V-0175,SE-DEPOT,Tractor,Volvo,VNL 760,2021,Class 8,207825,,legacy-fleet-identifier,CERT-SEDEPOT-VEH-0175,GA-0175,GA,Available
SEDEPOT-V-0176,SE-DEPOT,Tractor,Freightliner,Cascadia,2022,Class 8,215744,,legacy-fleet-identifier,CERT-SEDEPOT-VEH-0176,GA-0176,GA,Available
SEDEPOT-V-0177,SE-DEPOT,Truck,Ford,F-650,2023,Class 6,223663,,legacy-fleet-identifier,CERT-SEDEPOT-VEH-0177,GA-0177,GA,Available
SEDEPOT-V-0178,SE-DEPOT,Van,Ford,Transit,2024,Class 2b,231582,,legacy-fleet-identifier,CERT-SEDEPOT-VEH-0178,GA-0178,GA,Available
SEDEPOT-V-0179,SE-DEPOT,Truck,Isuzu,NPR-HD,2025,Class 5,239501,,legacy-fleet-identifier,CERT-SEDEPOT-VEH-0179,GA-0179,GA,Available
SEDEPOT-V-0180,SE-DEPOT,Tractor,Volvo,VNL 760,2026,Class 8,247420,,legacy-fleet-identifier,CERT-SEDEPOT-VEH-0180,GA-0180,GA,Maintenance
SEDEPOT-V-0181,SE-DEPOT,Tractor,Freightliner,Cascadia,2017,Class 8,255339,,legacy-fleet-identifier,CERT-SEDEPOT-VEH-0181,GA-0181,GA,Available
SEDEPOT-V-0182,SE-DEPOT,Truck,Ford,F-650,2018,Class 6,263258,,legacy-fleet-identifier,CERT-SEDEPOT-VEH-0182,GA-0182,GA,Available
SEDEPOT-V-0183,SE-DEPOT,Van,Ford,Transit,2019,Class 2b,271177,,legacy-fleet-identifier,CERT-SEDEPOT-VEH-0183,GA-0183,GA,Available
SEDEPOT-V-0184,SE-DEPOT,Truck,Isuzu,NPR-HD,2020,Class 5,279096,,legacy-fleet-identifier,CERT-SEDEPOT-VEH-0184,GA-0184,GA,Available
SEDEPOT-V-0185,SE-DEPOT,Tractor,Volvo,VNL 760,2021,Class 8,287015,,legacy-fleet-identifier,CERT-SEDEPOT-VEH-0185,GA-0185,GA,Available
SEDEPOT-V-0186,SE-DEPOT,Tractor,Freightliner,Cascadia,2022,Class 8,294934,,legacy-fleet-identifier,CERT-SEDEPOT-VEH-0186,GA-0186,GA,Available
SEDEPOT-V-0187,SE-DEPOT,Truck,Ford,F-650,2023,Class 6,302853,,legacy-fleet-identifier,CERT-SEDEPOT-VEH-0187,GA-0187,GA,Available
SEDEPOT-V-0188,SE-DEPOT,Van,Ford,Transit,2024,Class 2b,310772,,legacy-fleet-identifier,CERT-SEDEPOT-VEH-0188,GA-0188,GA,Available
SEDEPOT-V-0189,SE-DEPOT,Truck,Isuzu,NPR-HD,2025,Class 5,318691,,legacy-fleet-identifier,CERT-SEDEPOT-VEH-0189,GA-0189,GA,Available
SEDEPOT-V-0190,SE-DEPOT,Tractor,Volvo,VNL 760,2026,Class 8,326610,,legacy-fleet-identifier,CERT-SEDEPOT-VEH-0190,GA-0190,GA,Available
SEDEPOT-V-0191,SE-DEPOT,Tractor,Freightliner,Cascadia,2017,Class 8,334529,,legacy-fleet-identifier,CERT-SEDEPOT-VEH-0191,GA-0191,GA,Available
SEDEPOT-V-0192,SE-DEPOT,Truck,Ford,F-650,2018,Class 6,342448,,legacy-fleet-identifier,CERT-SEDEPOT-VEH-0192,GA-0192,GA,Available
SEDEPOT-V-0193,SE-DEPOT,Van,Ford,Transit,2019,Class 2b,350367,,legacy-fleet-identifier,CERT-SEDEPOT-VEH-0193,GA-0193,GA,Available
SEDEPOT-V-0194,SE-DEPOT,Truck,Isuzu,NPR-HD,2020,Class 5,358286,,legacy-fleet-identifier,CERT-SEDEPOT-VEH-0194,GA-0194,GA,Available
SEDEPOT-V-0195,SE-DEPOT,Tractor,Volvo,VNL 760,2021,Class 8,366205,,legacy-fleet-identifier,CERT-SEDEPOT-VEH-0195,GA-0195,GA,Available
SEDEPOT-V-0196,SE-DEPOT,Tractor,Freightliner,Cascadia,2022,Class 8,374124,,legacy-fleet-identifier,CERT-SEDEPOT-VEH-0196,GA-0196,GA,Available
SEDEPOT-V-0197,SE-DEPOT,Truck,Ford,F-650,2023,Class 6,382043,,legacy-fleet-identifier,CERT-SEDEPOT-VEH-0197,GA-0197,GA,Available
SEDEPOT-V-0198,SE-DEPOT,Van,Ford,Transit,2024,Class 2b,389962,,legacy-fleet-identifier,CERT-SEDEPOT-VEH-0198,GA-0198,GA,Available
SEDEPOT-V-0199,SE-DEPOT,Truck,Isuzu,NPR-HD,2025,Class 5,397881,,legacy-fleet-identifier,CERT-SEDEPOT-VEH-0199,GA-0199,GA,Available
SEDEPOT-V-0200,SE-DEPOT,Tractor,Volvo,VNL 760,2026,Class 8,405800,,legacy-fleet-identifier,CERT-SEDEPOT-VEH-0200,GA-0200,GA,Maintenance
