deviceSerial,branchCode,imei,deviceCategory,deviceModel,provider,firmwareVersion,notes
MWYARD-DEV-0166,MW-YARD,990000001000826,GPS,Certification GPS-500,OpsTrax Certification Lab,1.0.5,CERT-LARGE-20260825 MW-YARD inventory 0166
MWYARD-DEV-0167,MW-YARD,990000001000827,GPS,Certification GPS-500,OpsTrax Certification Lab,1.1.6,CERT-LARGE-20260825 MW-YARD inventory 0167
MWYARD-DEV-0168,MW-YARD,990000001000828,GPS,Certification GPS-500,OpsTrax Certification Lab,1.2.7,CERT-LARGE-20260825 MW-YARD inventory 0168
MWYARD-DEV-0169,MW-YARD,990000001000829,GPS,Certification GPS-500,OpsTrax Certification Lab,1.3.8,CERT-LARGE-20260825 MW-YARD inventory 0169
MWYARD-DEV-0170,MW-YARD,990000001000830,GPS,Certification GPS-500,OpsTrax Certification Lab,1.4.9,CERT-LARGE-20260825 MW-YARD inventory 0170
MWYARD-DEV-0171,MW-YARD,990000001000831,GPS,Certification GPS-500,OpsTrax Certification Lab,1.0.0,CERT-LARGE-20260825 MW-YARD inventory 0171
MWYARD-DEV-0172,MW-YARD,990000001000832,GPS,Certification GPS-500,OpsTrax Certification Lab,1.1.1,CERT-LARGE-20260825 MW-YARD inventory 0172
MWYARD-DEV-0173,MW-YARD,990000001000833,GPS,Certification GPS-500,OpsTrax Certification Lab,1.2.2,CERT-LARGE-20260825 MW-YARD inventory 0173
MWYARD-DEV-0174,MW-YARD,990000001000834,GPS,Certification GPS-500,OpsTrax Certification Lab,1.3.3,CERT-LARGE-20260825 MW-YARD inventory 0174
MWYARD-DEV-0175,MW-YARD,990000001000835,GPS,Certification GPS-500,OpsTrax Certification Lab,1.4.4,CERT-LARGE-20260825 MW-YARD inventory 0175
MWYARD-DEV-0176,MW-YARD,990000001000836,GPS,Certification GPS-500,OpsTrax Certification Lab,1.0.5,CERT-LARGE-20260825 MW-YARD inventory 0176
MWYARD-DEV-0177,MW-YARD,990000001000837,GPS,Certification GPS-500,OpsTrax Certification Lab,1.1.6,CERT-LARGE-20260825 MW-YARD inventory 0177
MWYARD-DEV-0178,MW-YARD,990000001000838,GPS,Certification GPS-500,OpsTrax Certification Lab,1.2.7,CERT-LARGE-20260825 MW-YARD inventory 0178
MWYARD-DEV-0179,MW-YARD,990000001000839,GPS,Certification GPS-500,OpsTrax Certification Lab,1.3.8,CERT-LARGE-20260825 MW-YARD inventory 0179
MWYARD-DEV-0180,MW-YARD,990000001000840,GPS,Certification GPS-500,OpsTrax Certification Lab,1.4.9,CERT-LARGE-20260825 MW-YARD inventory 0180
MWYARD-DEV-0181,MW-YARD,990000001000841,GPS,Certification GPS-500,OpsTrax Certification Lab,1.0.0,CERT-LARGE-20260825 MW-YARD inventory 0181
MWYARD-DEV-0182,MW-YARD,990000001000842,GPS,Certification GPS-500,OpsTrax Certification Lab,1.1.1,CERT-LARGE-20260825 MW-YARD inventory 0182
MWYARD-DEV-0183,MW-YARD,990000001000843,GPS,Certification GPS-500,OpsTrax Certification Lab,1.2.2,CERT-LARGE-20260825 MW-YARD inventory 0183
MWYARD-DEV-0184,MW-YARD,990000001000844,GPS,Certification GPS-500,OpsTrax Certification Lab,1.3.3,CERT-LARGE-20260825 MW-YARD inventory 0184
MWYARD-DEV-0185,MW-YARD,990000001000845,GPS,Certification GPS-500,OpsTrax Certification Lab,1.4.4,CERT-LARGE-20260825 MW-YARD inventory 0185
MWYARD-DEV-0186,MW-YARD,990000001000846,GPS,Certification GPS-500,OpsTrax Certification Lab,1.0.5,CERT-LARGE-20260825 MW-YARD inventory 0186
MWYARD-DEV-0187,MW-YARD,990000001000847,GPS,Certification GPS-500,OpsTrax Certification Lab,1.1.6,CERT-LARGE-20260825 MW-YARD inventory 0187
MWYARD-DEV-0188,MW-YARD,990000001000848,GPS,Certification GPS-500,OpsTrax Certification Lab,1.2.7,CERT-LARGE-20260825 MW-YARD inventory 0188
MWYARD-DEV-0189,MW-YARD,990000001000849,GPS,Certification GPS-500,OpsTrax Certification Lab,1.3.8,CERT-LARGE-20260825 MW-YARD inventory 0189
MWYARD-DEV-0190,MW-YARD,990000001000850,GPS,Certification GPS-500,OpsTrax Certification Lab,1.4.9,CERT-LARGE-20260825 MW-YARD inventory 0190
MWYARD-DEV-0191,MW-YARD,990000001000851,GPS,Certification GPS-500,OpsTrax Certification Lab,1.0.0,CERT-LARGE-20260825 MW-YARD inventory 0191
MWYARD-DEV-0192,MW-YARD,990000001000852,GPS,Certification GPS-500,OpsTrax Certification Lab,1.1.1,CERT-LARGE-20260825 MW-YARD inventory 0192
MWYARD-DEV-0193,MW-YARD,990000001000853,GPS,Certification GPS-500,OpsTrax Certification Lab,1.2.2,CERT-LARGE-20260825 MW-YARD inventory 0193
MWYARD-DEV-0194,MW-YARD,990000001000854,GPS,Certification GPS-500,OpsTrax Certification Lab,1.3.3,CERT-LARGE-20260825 MW-YARD inventory 0194
MWYARD-DEV-0195,MW-YARD,990000001000855,GPS,Certification GPS-500,OpsTrax Certification Lab,1.4.4,CERT-LARGE-20260825 MW-YARD inventory 0195
MWYARD-DEV-0196,MW-YARD,990000001000856,GPS,Certification GPS-500,OpsTrax Certification Lab,1.0.5,CERT-LARGE-20260825 MW-YARD inventory 0196
MWYARD-DEV-0197,MW-YARD,990000001000857,GPS,Certification GPS-500,OpsTrax Certification Lab,1.1.6,CERT-LARGE-20260825 MW-YARD inventory 0197
MWYARD-DEV-0198,MW-YARD,990000001000858,GPS,Certification GPS-500,OpsTrax Certification Lab,1.2.7,CERT-LARGE-20260825 MW-YARD inventory 0198
MWYARD-DEV-0199,MW-YARD,990000001000859,GPS,Certification GPS-500,OpsTrax Certification Lab,1.3.8,CERT-LARGE-20260825 MW-YARD inventory 0199
MWYARD-DEV-0200,MW-YARD,990000001000860,GPS,Certification GPS-500,OpsTrax Certification Lab,1.4.9,CERT-LARGE-20260825 MW-YARD inventory 0200
MWYARD-DEV-0201,MW-YARD,990000001000861,ELD,Certification ELD-200,OpsTrax Certification Lab,1.0.0,CERT-LARGE-20260825 MW-YARD inventory 0201
MWYARD-DEV-0202,MW-YARD,990000001000862,ELD,Certification ELD-200,OpsTrax Certification Lab,1.1.1,CERT-LARGE-20260825 MW-YARD inventory 0202
MWYARD-DEV-0203,MW-YARD,990000001000863,ELD,Certification ELD-200,OpsTrax Certification Lab,1.2.2,CERT-LARGE-20260825 MW-YARD inventory 0203
MWYARD-DEV-0204,MW-YARD,990000001000864,ELD,Certification ELD-200,OpsTrax Certification Lab,1.3.3,CERT-LARGE-20260825 MW-YARD inventory 0204
MWYARD-DEV-0205,MW-YARD,990000001000865,ELD,Certification ELD-200,OpsTrax Certification Lab,1.4.4,CERT-LARGE-20260825 MW-YARD inventory 0205
MWYARD-DEV-0206,MW-YARD,990000001000866,ELD,Certification ELD-200,OpsTrax Certification Lab,1.0.5,CERT-LARGE-20260825 MW-YARD inventory 0206
MWYARD-DEV-0207,MW-YARD,990000001000867,ELD,Certification ELD-200,OpsTrax Certification Lab,1.1.6,CERT-LARGE-20260825 MW-YARD inventory 0207
MWYARD-DEV-0208,MW-YARD,990000001000868,ELD,Certification ELD-200,OpsTrax Certification Lab,1.2.7,CERT-LARGE-20260825 MW-YARD inventory 0208
MWYARD-DEV-0209,MW-YARD,990000001000869,ELD,Certification ELD-200,OpsTrax Certification Lab,1.3.8,CERT-LARGE-20260825 MW-YARD inventory 0209
MWYARD-DEV-0210,MW-YARD,990000001000870,ELD,Certification ELD-200,OpsTrax Certification Lab,1.4.9,CERT-LARGE-20260825 MW-YARD inventory 0210
MWYARD-DEV-0211,MW-YARD,990000001000871,ELD,Certification ELD-200,OpsTrax Certification Lab,1.0.0,CERT-LARGE-20260825 MW-YARD inventory 0211
MWYARD-DEV-0212,MW-YARD,990000001000872,ELD,Certification ELD-200,OpsTrax Certification Lab,1.1.1,CERT-LARGE-20260825 MW-YARD inventory 0212
MWYARD-DEV-0213,MW-YARD,990000001000873,ELD,Certification ELD-200,OpsTrax Certification Lab,1.2.2,CERT-LARGE-20260825 MW-YARD inventory 0213
MWYARD-DEV-0214,MW-YARD,990000001000874,ELD,Certification ELD-200,OpsTrax Certification Lab,1.3.3,CERT-LARGE-20260825 MW-YARD inventory 0214
MWYARD-DEV-0215,MW-YARD,990000001000875,ELD,Certification ELD-200,OpsTrax Certification Lab,1.4.4,CERT-LARGE-20260825 MW-YARD inventory 0215
MWYARD-DEV-0216,MW-YARD,990000001000876,ELD,Certification ELD-200,OpsTrax Certification Lab,1.0.5,CERT-LARGE-20260825 MW-YARD inventory 0216
MWYARD-DEV-0217,MW-YARD,990000001000877,ELD,Certification ELD-200,OpsTrax Certification Lab,1.1.6,CERT-LARGE-20260825 MW-YARD inventory 0217
MWYARD-DEV-0218,MW-YARD,990000001000878,ELD,Certification ELD-200,OpsTrax Certification Lab,1.2.7,CERT-LARGE-20260825 MW-YARD inventory 0218
MWYARD-DEV-0219,MW-YARD,990000001000879,ELD,Certification ELD-200,OpsTrax Certification Lab,1.3.8,CERT-LARGE-20260825 MW-YARD inventory 0219
MWYARD-DEV-0220,MW-YARD,990000001000880,ELD,Certification ELD-200,OpsTrax Certification Lab,1.4.9,CERT-LARGE-20260825 MW-YARD inventory 0220
